order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,Name Prefix,Gender,age,Customer Since,County,City,State,Zip,Region,Discount_Percent
100445919,18/02/2021,canceled,731591,WOFHYP5A4DD515CD375,3,149.7,299.4,0,299.4,Women's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445919,18/02/2021,canceled,731592,MEFHYP5A5476092FC4F,3,69.8,139.6,0,139.6,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445919,18/02/2021,canceled,731593,MEFHYP5A5475E9BC076,3,69.8,139.6,0,139.6,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445919,18/02/2021,canceled,731594,MEFHYP5A4DDAED71E8A,3,69.8,139.6,0,139.6,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445919,18/02/2021,canceled,731595,MEFHYP5A4DDAE3708A3,3,69.8,139.6,0,139.6,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445919,18/02/2021,canceled,731596,MEFHYP5A4B6683E169D,3,149.9,299.8,0,299.8,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445919,18/02/2021,canceled,731597,MEFHYP5A4B668A6054B,3,149.9,299.8,0,299.8,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445919,18/02/2021,canceled,731598,MEFHYP5A4B668F4AB76,3,149.9,299.8,0,299.8,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445919,18/02/2021,canceled,731599,MEFHYP5A4B66907A00A,3,149.9,299.8,0,299.8,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445919,18/02/2021,canceled,731600,MEFHYP5A4B668487444,3,149.9,299.8,0,299.8,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445919,18/02/2021,canceled,731601,MEFHYP5A4B668851692,3,149.9,299.8,0,299.8,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731602,WOFHYP5A4DD510C18A9,3,149.7,299.4,0,299.4,Women's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731603,WOFHYP5A4DD512C9694,3,149.7,299.4,0,299.4,Women's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731604,MEFHYP5A4DDAE83C463,3,69.8,139.6,0,139.6,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731605,WOFHYP5A4DD51417C09,3,149.7,299.4,0,299.4,Women's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731606,WOFHYP5A4DD515CD375,3,149.7,299.4,0,299.4,Women's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731607,MEFHYP5A5476092FC4F,3,69.8,139.6,0,139.6,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731608,MEFHYP5A5475E9BC076,3,69.8,139.6,0,139.6,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731609,MEFHYP5A4DDAED71E8A,3,69.8,139.6,0,139.6,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731610,MEFHYP5A4DDAE3708A3,3,69.8,139.6,0,139.6,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731611,MEFHYP5A4B6683E169D,3,149.9,299.8,0,299.8,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731612,MEFHYP5A4B668A6054B,3,149.9,299.8,0,299.8,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731613,MEFHYP5A4B668F4AB76,3,149.9,299.8,0,299.8,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731614,MEFHYP5A4B66907A00A,3,149.9,299.8,0,299.8,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731615,MEFHYP5A4B668487444,3,149.9,299.8,0,299.8,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445920,18/02/2021,canceled,731616,MEFHYP5A4B668851692,3,149.9,299.8,0,299.8,Men's Fashion,Easypay,Gross,85450,2021,Feb-21,Mr.,M,24,9/14/2009,Green,Brooklyn,WI,53521,Midwest,0
100445921,18/02/2021,complete,731617,BAGKEM5A58531451DF2,2,97.6,97.6,0,97.6,Beauty & Grooming,cod,Net,85451,2021,Feb-21,Mrs.,F,39,08/07/2014,Clarke,Walker Springs,AL,36586,South,0
100445922,18/02/2021,complete,731618,MEFHED59D38A1D1ED01,2,279.9,279.9,0,279.9,Men's Fashion,cod,Net,85452,2021,Feb-21,Mrs.,F,46,6/30/2016,Montgomery,Conshohocken,PA,19429,Northeast,0
100445926,18/02/2021,complete,731623,WOFQQ59BAA5C728D48,2,150,150,0,150,Women's Fashion,cod,Net,2575,2021,Feb-21,Mrs.,F,27,8/16/1979,Camden,Saint Marys,GA,31558,South,0
100536139,30/06/2021,received,860869,MEFECH5AE9704C0BF15-44,2,69.9,69.9,0,69.9,Men's Fashion,cod,Valid,2575,2021,Jun-21,Mrs.,F,27,8/16/1979,Camden,Saint Marys,GA,31558,South,0
100536139,30/06/2021,received,860871,BAGDEA59F1ED39284EA,2,49.9,49.9,0,49.9,Beauty & Grooming,cod,Valid,2575,2021,Jun-21,Mrs.,F,27,8/16/1979,Camden,Saint Marys,GA,31558,South,0
100550488,15/08/2021,received,884966,MATEMA5B3E2BEED933C,2,79.9,79.9,0,79.9,Mobiles & Tablets,cod,Valid,2575,2021,Aug-21,Mrs.,F,27,8/16/1979,Camden,Saint Marys,GA,31558,South,0
100445928,18/02/2021,order_refunded,731625,ENTSON59E86F4C64B87,2,4084,4084,0,4084,Entertainment,cod,Valid,20034,2021,Feb-21,Mrs.,F,36,4/24/2015,Humphreys,Belzoni,MS,39038,South,0
100492447,28/04/2021,canceled,800975,OTHPCB5AB351EBC2CFC,6,200,1000,0,1000,Others,easypay_voucher,Gross,20034,2021,Apr-21,Mrs.,F,36,4/24/2015,Humphreys,Belzoni,MS,39038,South,0
100445929,18/02/2021,order_refunded,731626,MEFWIN59F01E2CAE8DF-XL,2,79.9,79.9,0,79.9,Men's Fashion,cod,Valid,85453,2021,Feb-21,Mr.,M,42,12/22/2013,Clark,Las Vegas,NV,89149,West,0
100445933,18/02/2021,canceled,731635,MATHUA5A4625234D6B3,2,2999.9,2999.9,0,2999.9,Mobiles & Tablets,cod,Gross,85454,2021,Feb-21,Mrs.,F,21,10/27/2015,Dare,Avon,NC,27915,South,0
100445936,18/02/2021,canceled,731639,MATHUA5A4625234D6B3,2,2999.9,2999.9,0,2999.9,Mobiles & Tablets,cod,Gross,85454,2021,Feb-21,Mrs.,F,21,10/27/2015,Dare,Avon,NC,27915,South,0
100446331,20/02/2021,canceled,732279,MATTRA5A0C121E6E996,2,40,40,0,40,Mobiles & Tablets,easypay_voucher,Gross,85454,2021,Feb-21,Mrs.,F,21,10/27/2015,Dare,Avon,NC,27915,South,0
100446331,20/02/2021,canceled,732280,MATHUA5A4625234D6B3,2,2999.9,2999.9,0,2999.9,Mobiles & Tablets,easypay_voucher,Gross,85454,2021,Feb-21,Mrs.,F,21,10/27/2015,Dare,Avon,NC,27915,South,0
100445934,18/02/2021,complete,731636,MEFARC59FB080A18251-L,2,49.9,49.9,0,49.9,Men's Fashion,cod,Net,85455,2021,Feb-21,Prof.,M,22,9/15/2016,Spartanburg,Pauline,SC,29374,South,0
100445940,18/02/2021,complete,731645,BKSTRA59F192793463E,3,0,0,0,0,Books,cod,Net,85456,2021,Feb-21,Mr.,M,34,12/11/2007,San Diego,Escondido,CA,92027,West,0
100445947,18/02/2021,complete,731658,SADPAR59AC61D265B60,2,27.9,27.9,0,27.9,School & Education,cod,Net,85457,2021,Feb-21,Prof.,M,54,6/13/2016,Providence,Providence,RI,2903,Northeast,0
100446858,23/02/2021,complete,733240,SADPAR59AC57C85075C,2,33.4,33.4,0,33.4,School & Education,cod,Net,85457,2021,Feb-21,Prof.,M,54,6/13/2016,Providence,Providence,RI,2903,Northeast,0
100446858,23/02/2021,complete,733241,SADTOP59AC66E70E776,2,6.4,6.4,0,6.4,School & Education,cod,Net,85457,2021,Feb-21,Prof.,M,54,6/13/2016,Providence,Providence,RI,2903,Northeast,0
100445948,18/02/2021,complete,731659,WOFIMA59AD8F3776FC4,2,135,135,0,135,Women's Fashion,cod,Net,85458,2021,Feb-21,Mrs.,F,39,9/25/2002,Meade,Bethlehem,SD,57708,Midwest,0
100445948,18/02/2021,complete,731660,WOFALK59ACD264B523C,2,240,240,0,240,Women's Fashion,cod,Net,85458,2021,Feb-21,Mrs.,F,39,9/25/2002,Meade,Bethlehem,SD,57708,Midwest,0
100445950,18/02/2021,canceled,731662,MATHUA5A46252C0D921,2,2355.6,2355.6,0,2355.6,Mobiles & Tablets,Easypay,Gross,85459,2021,Feb-21,Hon.,F,65,3/27/1982,Madison,Rochelle,VA,22738,South,0
100445962,18/02/2021,canceled,731685,MATHUA5A46252C0D921,2,2355.6,2355.6,0,2355.6,Mobiles & Tablets,Easypay,Gross,85459,2021,Feb-21,Hon.,F,65,3/27/1982,Madison,Rochelle,VA,22738,South,0
100445963,18/02/2021,canceled,731686,MATHUA5A46252C0D921,2,2355.6,2355.6,0,2355.6,Mobiles & Tablets,Easypay,Gross,85459,2021,Feb-21,Hon.,F,65,3/27/1982,Madison,Rochelle,VA,22738,South,0
100445964,18/02/2021,canceled,731687,MATHUA5A46252C0D921,2,2355.6,2355.6,0,2355.6,Mobiles & Tablets,Easypay,Gross,85459,2021,Feb-21,Hon.,F,65,3/27/1982,Madison,Rochelle,VA,22738,South,0
100445965,18/02/2021,complete,731688,MATHUA5A46252C0D921,2,2355.6,2355.6,0,2355.6,Mobiles & Tablets,Payaxis,Net,85459,2021,Feb-21,Hon.,F,65,3/27/1982,Madison,Rochelle,VA,22738,South,0
100445951,18/02/2021,order_refunded,731663,WOFORI5A12AD6576BFE-S,2,113.5,113.5,0,113.5,Women's Fashion,cod,Valid,85460,2021,Feb-21,Prof.,M,61,8/13/1994,Sedgwick,Wichita,KS,67214,Midwest,0
100445954,18/02/2021,canceled,731667,SOGMUL5A2FCAD54EED6,2,34.6,34.6,0,34.6,Soghaat,Easypay_MA,Gross,85461,2021,Feb-21,Ms.,F,45,01/02/2017,Cattaraugus,South Dayton,NY,14138,Northeast,0
100445954,18/02/2021,canceled,731668,SOGALM5A2FD8599F192,2,33,33,0,33,Soghaat,Easypay_MA,Gross,85461,2021,Feb-21,Ms.,F,45,01/02/2017,Cattaraugus,South Dayton,NY,14138,Northeast,0
100445954,18/02/2021,canceled,731669,SOGAMB5A2E671651624,2,16,16,0,16,Soghaat,Easypay_MA,Gross,85461,2021,Feb-21,Ms.,F,45,01/02/2017,Cattaraugus,South Dayton,NY,14138,Northeast,0
100445954,18/02/2021,canceled,731670,SOGAMB5A311E96D12BC,2,12,12,0,12,Soghaat,Easypay_MA,Gross,85461,2021,Feb-21,Ms.,F,45,01/02/2017,Cattaraugus,South Dayton,NY,14138,Northeast,0
100445954,18/02/2021,canceled,731671,SOGCRY59B9201A3A6A4,2,7.5,7.5,0,7.5,Soghaat,Easypay_MA,Gross,85461,2021,Feb-21,Ms.,F,45,01/02/2017,Cattaraugus,South Dayton,NY,14138,Northeast,0
100445956,18/02/2021,canceled,731673,WOFGUL5A293D180AC2B,2,750,750,0,750,Women's Fashion,Payaxis,Gross,85462,2021,Feb-21,Mr.,M,45,08/02/2015,Lincoln,Eddyville,OR,97343,West,0
100445956,18/02/2021,canceled,731674,COMHP59D783103584D,2,6093.8,6093.8,0,6093.8,Computing,Payaxis,Gross,85462,2021,Feb-21,Mr.,M,45,08/02/2015,Lincoln,Eddyville,OR,97343,West,0
100445958,18/02/2021,canceled,731676,MATSAM59DB757FB47A2,2,7031.3,7031.3,0,7031.3,Mobiles & Tablets,Easypay,Gross,85463,2021,Feb-21,Drs.,F,65,05/06/2009,Bureau,La Moille,IL,61330,Midwest,0
100446066,19/02/2021,canceled,731862,APPHAI59DFA541BCA27,2,1147.4,1147.4,0,1147.4,Appliances,Easypay,Gross,85463,2021,Feb-21,Drs.,F,65,05/06/2009,Bureau,La Moille,IL,61330,Midwest,0
100446068,19/02/2021,canceled,731865,MATHUA5A0C4EF0631F0,2,1366.7,1366.7,0,1366.7,Mobiles & Tablets,Easypay,Gross,85463,2021,Feb-21,Drs.,F,65,05/06/2009,Bureau,La Moille,IL,61330,Midwest,0
100446259,20/02/2021,canceled,732163,MEFKUR59AD970704869,2,59.8,59.8,0,59.8,Men's Fashion,Easypay,Gross,85463,2021,Feb-21,Drs.,F,65,05/06/2009,Bureau,La Moille,IL,61330,Midwest,0
100447134,25/02/2021,canceled,733678,MATNOK5A61D117537EC,2,470,470,0,470,Mobiles & Tablets,Easypay,Gross,85463,2021,Feb-21,Drs.,F,65,05/06/2009,Bureau,La Moille,IL,61330,Midwest,0
100450184,08/03/2021,canceled,739029,MATSAM5A73145FA069E,2,10360.4,10360.4,0,10360.4,Mobiles & Tablets,Payaxis,Gross,85463,2021,Mar-21,Drs.,F,65,05/06/2009,Bureau,La Moille,IL,61330,Midwest,0
100450456,10/03/2021,canceled,739464,MATSAM5A61A5B9C3421,2,2168.4,2168.4,0,2168.4,Mobiles & Tablets,Easypay,Gross,85463,2021,Mar-21,Drs.,F,65,05/06/2009,Bureau,La Moille,IL,61330,Midwest,0
100450457,10/03/2021,canceled,739465,MATSAM5A61A5B9C3421,2,2168.4,2168.4,0,2168.4,Mobiles & Tablets,Payaxis,Gross,85463,2021,Mar-21,Drs.,F,65,05/06/2009,Bureau,La Moille,IL,61330,Midwest,0
100450460,10/03/2021,canceled,739468,MATSAM5A61A5B9C3421,2,2168.4,2168.4,0,2168.4,Mobiles & Tablets,Easypay,Gross,85463,2021,Mar-21,Drs.,F,65,05/06/2009,Bureau,La Moille,IL,61330,Midwest,0
100450870,12/03/2021,canceled,740175,MATHUA5A7314646379E,2,1756.2,1756.2,0,1756.2,Mobiles & Tablets,Payaxis,Gross,85463,2021,Mar-21,Drs.,F,65,05/06/2009,Bureau,La Moille,IL,61330,Midwest,0
100450878,12/03/2021,canceled,740192,MATHUA5A7314651EE0E,2,1756.2,1756.2,0,1756.2,Mobiles & Tablets,Easypay,Gross,85463,2021,Mar-21,Drs.,F,65,05/06/2009,Bureau,La Moille,IL,61330,Midwest,0
100484615,19/04/2021,canceled,789946,MATSAM5A7D774BB50D6,2,2896,2896,0,2896,Mobiles & Tablets,Easypay,Gross,85463,2021,Apr-21,Drs.,F,65,05/06/2009,Bureau,La Moille,IL,61330,Midwest,0
100485578,22/04/2021,order_refunded,791687,KABSTI5A044B63BD289,2,188.8,188.8,0,188.8,Kids & Baby,Payaxis,Valid,85463,2021,Apr-21,Drs.,F,65,05/06/2009,Bureau,La Moille,IL,61330,Midwest,0
100445959,18/02/2021,canceled,731677,MATSAM59DB758C26262,2,7916.7,7916.7,0,7916.7,Mobiles & Tablets,Payaxis,Gross,85464,2021,Feb-21,Ms.,F,53,7/27/1980,New York,New York City,NY,10152,Northeast,0
100445961,18/02/2021,canceled,731684,MATSAM59DB758C26262,2,7916.7,7916.7,0,7916.7,Mobiles & Tablets,Payaxis,Gross,85464,2021,Feb-21,Ms.,F,53,7/27/1980,New York,New York City,NY,10152,Northeast,0
100445960,18/02/2021,canceled,731678,WOFORI5A12AD678ADD7-L,2,129,129,0,129,Women's Fashion,Easypay,Gross,85465,2021,Feb-21,Mrs.,F,25,6/17/1984,Montgomery,Conroe,TX,77385,South,0
100445960,18/02/2021,canceled,731680,WOFFAS59AD82F9D5390-L,2,195,195,0,195,Women's Fashion,Easypay,Gross,85465,2021,Feb-21,Mrs.,F,25,6/17/1984,Montgomery,Conroe,TX,77385,South,0
100445960,18/02/2021,canceled,731682,WOFJUN59FB0FA603104,2,458.5,458.5,0,458.5,Women's Fashion,Easypay,Gross,85465,2021,Feb-21,Mrs.,F,25,6/17/1984,Montgomery,Conroe,TX,77385,South,0
100445960,18/02/2021,canceled,731683,WOFESS59ADBB58E7FE9,2,99.9,99.9,0,99.9,Women's Fashion,Easypay,Gross,85465,2021,Feb-21,Mrs.,F,25,6/17/1984,Montgomery,Conroe,TX,77385,South,0
100445966,18/02/2021,complete,731689,HASASA5A54B0F2011BC,2,49.9,49.9,0,49.9,Health & Sports,cod,Net,85466,2021,Feb-21,Hon.,M,51,9/29/2016,Hudson,Secaucus,NJ,7096,Northeast,0
100445967,18/02/2021,complete,731690,KABQUI5A040B787A734,2,250,250,0,250,Kids & Baby,cod,Net,85467,2021,Feb-21,Mr.,M,31,05/02/2008,Colleton,Islandton,SC,29929,South,0
100445968,18/02/2021,complete,731691,BAGKEM5A1EA4913BD30,2,89.6,89.6,0,89.6,Beauty & Grooming,cod,Net,85468,2021,Feb-21,Mr.,M,75,05/11/2008,Franklin,Weston,ID,83286,West,0
100445970,18/02/2021,complete,731693,MEFSHO5A32341525245,2,70,70,0,70,Men's Fashion,cod,Net,85468,2021,Feb-21,Mr.,M,75,05/11/2008,Franklin,Weston,ID,83286,West,0
100445971,18/02/2021,canceled,731694,HALBUK5A013F89DAFB0,2,24.4,24.4,0,24.4,Home & Living,Easypay,Gross,13497,2021,Feb-21,Prof.,M,34,7/30/2005,Fairbanks North Star,Fairbanks,AK,99707,West,0
100445971,18/02/2021,canceled,731695,HALHED59D47C547E114,2,59.9,59.9,0,59.9,Home & Living,Easypay,Gross,13497,2021,Feb-21,Prof.,M,34,7/30/2005,Fairbanks North Star,Fairbanks,AK,99707,West,0
100445971,18/02/2021,canceled,731696,HALSHO59F86639EDEAE,2,39.5,39.5,0,39.5,Home & Living,Easypay,Gross,13497,2021,Feb-21,Prof.,M,34,7/30/2005,Fairbanks North Star,Fairbanks,AK,99707,West,0
100445972,18/02/2021,canceled,731697,MATAPP59D4D1F18B52D,2,8549.8,8549.8,0,8549.8,Mobiles & Tablets,Easypay,Gross,85469,2021,Feb-21,Ms.,F,24,01/10/2005,Fresno,Fresno,CA,93744,West,0
100445973,18/02/2021,complete,731698,BAGZEE5A38AE9903CBE,2,108,108,0,108,Beauty & Grooming,cod,Net,28624,2021,Feb-21,Hon.,M,24,06/10/2001,Knox,Artemus,KY,40903,South,0
100447631,27/02/2021,complete,734503,BAGJUN59C10C5D1A94C,2,86.8,86.8,0,86.8,Beauty & Grooming,cod,Net,28624,2021,Feb-21,Hon.,M,24,06/10/2001,Knox,Artemus,KY,40903,South,0
100447631,27/02/2021,complete,734504,BAGJUN59C10CB810C87,2,54.8,54.8,0,54.8,Beauty & Grooming,cod,Net,28624,2021,Feb-21,Hon.,M,24,06/10/2001,Knox,Artemus,KY,40903,South,0
100445975,18/02/2021,complete,731700,MEFRAF5A2A2D2CD7B39-L,2,24.9,24.9,0,24.9,Men's Fashion,cod,Net,85470,2021,Feb-21,Mrs.,F,36,5/22/2017,Wichita,Wichita Falls,TX,76310,South,0
100445975,18/02/2021,complete,731702,MEFRAF5A2A2D2CD7B39-M,2,24.9,24.9,0,24.9,Men's Fashion,cod,Net,85470,2021,Feb-21,Mrs.,F,36,5/22/2017,Wichita,Wichita Falls,TX,76310,South,0
100445975,18/02/2021,complete,731704,HALSHO59F835CC9E074,2,90.3,90.3,0,90.3,Home & Living,cod,Net,85470,2021,Feb-21,Mrs.,F,36,5/22/2017,Wichita,Wichita Falls,TX,76310,South,0
100449298,04/03/2021,complete,737629,MEFRAF5A2A2D2CD7B39-L,2,24.9,24.9,0,24.9,Men's Fashion,cod,Net,85470,2021,Mar-21,Mrs.,F,36,5/22/2017,Wichita,Wichita Falls,TX,76310,South,0
100445976,18/02/2021,canceled,731705,HASQAR5A5369A6C3859,3,13.3,26.6,0,26.6,Health & Sports,Easypay,Gross,85471,2021,Feb-21,Ms.,F,73,01/12/2000,New Castle,Newark,DE,19716,South,0
100445976,18/02/2021,canceled,731706,HASQAR5A5369353973B,3,16,32,0,32,Health & Sports,Easypay,Gross,85471,2021,Feb-21,Ms.,F,73,01/12/2000,New Castle,Newark,DE,19716,South,0
100445976,18/02/2021,canceled,731707,HASQAR5A53697A43A60,3,22.2,44.4,0,44.4,Health & Sports,Easypay,Gross,85471,2021,Feb-21,Ms.,F,73,01/12/2000,New Castle,Newark,DE,19716,South,0
100445977,18/02/2021,received,731708,HASQAR5A5369A6C3859,3,13.3,26.6,0,26.6,Health & Sports,cod,Valid,85471,2021,Feb-21,Ms.,F,73,01/12/2000,New Castle,Newark,DE,19716,South,0
100445977,18/02/2021,received,731709,HASQAR5A5369353973B,3,16,32,0,32,Health & Sports,cod,Valid,85471,2021,Feb-21,Ms.,F,73,01/12/2000,New Castle,Newark,DE,19716,South,0
100445977,18/02/2021,received,731710,HASQAR5A53697A43A60,3,22.2,44.4,0,44.4,Health & Sports,cod,Valid,85471,2021,Feb-21,Ms.,F,73,01/12/2000,New Castle,Newark,DE,19716,South,0
100445979,18/02/2021,complete,731712,MEFREL5A01BB51B6966-M,2,20,20,0,20,Men's Fashion,cod,Net,85472,2021,Feb-21,Ms.,F,51,4/14/2012,Westchester,Mamaroneck,NY,10543,Northeast,0
100445979,18/02/2021,complete,731714,MEFPAK5A5323CDACD5C,2,74.9,74.9,0,74.9,Men's Fashion,cod,Net,85472,2021,Feb-21,Ms.,F,51,4/14/2012,Westchester,Mamaroneck,NY,10543,Northeast,0
100445988,18/02/2021,canceled,731729,MATINF59BB98E9CB27B,2,843.2,843.2,0,843.2,Mobiles & Tablets,Easypay,Gross,85473,2021,Feb-21,Ms.,F,73,07/08/2011,Cook,Chicago,IL,60680,Midwest,0
100445989,18/02/2021,canceled,731730,MATHUA5A0C4EF0631F0,2,1366.7,1366.7,0,1366.7,Mobiles & Tablets,Easypay,Gross,85473,2021,Feb-21,Ms.,F,73,07/08/2011,Cook,Chicago,IL,60680,Midwest,0
100445993,18/02/2021,canceled,731735,MATHUA5A0C4EEFA7A5B,2,1366.7,1366.7,0,1366.7,Mobiles & Tablets,Easypay,Gross,85473,2021,Feb-21,Ms.,F,73,07/08/2011,Cook,Chicago,IL,60680,Midwest,0
100445997,18/02/2021,canceled,731752,MATHUA5A0C4EEFA7A5B,2,1366.7,1366.7,0,1366.7,Mobiles & Tablets,Easypay,Gross,85473,2021,Feb-21,Ms.,F,73,07/08/2011,Cook,Chicago,IL,60680,Midwest,0
100445999,18/02/2021,canceled,731757,MATHUA5A0C4EEFA7A5B,2,1366.7,1366.7,0,1366.7,Mobiles & Tablets,Easypay,Gross,85473,2021,Feb-21,Ms.,F,73,07/08/2011,Cook,Chicago,IL,60680,Midwest,0
100445991,18/02/2021,complete,731733,HASTEL59AC885DAD4DE,2,99.9,99.9,0,99.9,Health & Sports,cod,Net,85474,2021,Feb-21,Ms.,F,44,5/29/2015,Miami-Dade,Miami,FL,33142,South,0
100554947,05/09/2021,received,892509,BAGDW5A703842EDDAC,2,74.9,74.9,0,74.9,Beauty & Grooming,cod,Valid,85474,2021,Sep-21,Ms.,F,44,5/29/2015,Miami-Dade,Miami,FL,33142,South,0
100554947,05/09/2021,received,892510,BAGE2B5A70384A464EA,2,99.9,99.9,0,99.9,Beauty & Grooming,cod,Valid,85474,2021,Sep-21,Ms.,F,44,5/29/2015,Miami-Dade,Miami,FL,33142,South,0
100559036,16/09/2021,received,899699,BAGDW5A703842EDDAC,2,74.9,74.9,0,74.9,Beauty & Grooming,cod,Valid,85474,2021,Sep-21,Ms.,F,44,5/29/2015,Miami-Dade,Miami,FL,33142,South,0
100561326,22/09/2021,cod,903204,BAGDW5A703842EDDAC,3,74.9,149.8,0,149.8,Beauty & Grooming,cod,Valid,85474,2021,Sep-21,Ms.,F,44,5/29/2015,Miami-Dade,Miami,FL,33142,South,0
100446000,18/02/2021,complete,731758,MATMAU5A4B23BA950CB,2,14.9,14.9,0,14.9,Mobiles & Tablets,cod,Net,85475,2021,Feb-21,Drs.,F,57,2/26/2006,Humboldt,Bode,IA,50519,Midwest,0
100446002,18/02/2021,canceled,731760,APPCAM59BA8E07AC79F,2,140,140,0,140,Appliances,Easypay,Gross,85476,2021,Feb-21,Ms.,F,73,04/05/2006,New Haven,Waterbury,CT,6722,Northeast,0
100446002,18/02/2021,canceled,731761,BAGNOV5A2FDFCC6DECD,2,50,50,0,50,Beauty & Grooming,Easypay,Gross,85476,2021,Feb-21,Ms.,F,73,04/05/2006,New Haven,Waterbury,CT,6722,Northeast,0
100446207,19/02/2021,canceled,732091,APPCAM59BA8E07AC79F,2,140,140,0,140,Appliances,Easypay,Gross,85476,2021,Feb-21,Ms.,F,73,04/05/2006,New Haven,Waterbury,CT,6722,Northeast,0
100446003,18/02/2021,canceled,731762,HALSHO5A32338BBFC25,2,45,45,0,45,Home & Living,Easypay,Gross,85477,2021,Feb-21,Ms.,F,72,10/08/2008,Barbour,Volga,WV,26238,South,0
100446006,18/02/2021,order_refunded,731766,WOFALK5A26416936A54,2,260,260,0,260,Women's Fashion,cod,Valid,85478,2021,Feb-21,Mr.,M,46,7/26/1998,Livingston,Hunt,NY,14846,Northeast,0
100447470,27/02/2021,complete,734226,WOFALK5A12AD1C7A6D3,2,187.5,187.5,0,187.5,Women's Fashion,cod,Net,85478,2021,Feb-21,Mr.,M,46,7/26/1998,Livingston,Hunt,NY,14846,Northeast,0
100447675,28/02/2021,order_refunded,734577,WOFALK5A12AD1C7A6D3,2,187.5,187.5,0,187.5,Women's Fashion,cod,Valid,85478,2021,Feb-21,Mr.,M,46,7/26/1998,Livingston,Hunt,NY,14846,Northeast,0
